Store_ID_S001,Store_ID_S002,Store_ID_S003,Product_ID_P001,Product_ID_P002,Product_ID_P003,Product_ID_P004,Product_ID_P005,Category_Clothing,Category_Electronics,Category_Food,Category_Home,Category_Toys,Sales,Inventory,Price,Promotion,Holiday,Temperature,Rainfall,Discount,Supplier_Lead_Time,Supplier_Reliability,Cost,Profit,Day,Week,Month,Quarter,Year,Day_of_Week,Is_Weekend,Is_Holiday,Festival_Flag,Sales_Lag_1,Sales_Lag_7,Sales_Lag_14,Sales_Lag_30,Rolling_Mean_7,Rolling_Median_7,Rolling_Std_7,Rolling_Max_7,Rolling_Min_7,Average_Daily_Demand,Days_Until_Stockout,Safety_Stock,Discount_%,Price_Difference,Price_Lag_1,Elasticity,Date
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,115.0,212.13,0.0,0.0,10.4,7.7,0.0,12.0,0.87,132.96,1504.23,9.0,27.0,7.0,3.0,2023.0,6.0,1.0,0.0,0.0,23.0,26.0,19.0,30.0,24.571428571428573,23.0,4.790864322059285,32.0,19.0,24.571428571428573,4.680232558139535,27.38346737931983,0.0,79.16999999999999,48.51,-0.05156167790692112,2023-07-09
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,99.0,75.56,0.0,0.0,23.0,1.8,0.0,6.0,0.91,45.64,658.24,10.0,28.0,7.0,3.0,2023.0,0.0,0.0,0.0,0.0,19.0,22.0,13.0,18.0,24.571428571428573,23.0,4.790864322059285,32.0,19.0,24.571428571428573,4.02906976744186,19.36303547631767,0.0,29.92,212.13,-0.24525306089416263,2023-07-10
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,123.0,318.84,0.0,0.0,29.4,7.8,0.0,8.0,1.0,238.97,1677.27,11.0,28.0,7.0,3.0,2023.0,1.0,0.0,0.0,0.0,22.0,30.0,19.0,35.5,23.285714285714285,22.0,4.270608298368629,32.0,19.0,23.285714285714285,5.282208588957055,19.9305221779488,0.0,79.86999999999998,75.56,-0.014117664643807364,2023-07-11
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,95.0,179.17,0.0,0.0,32.7,0.0,0.0,13.0,0.83,101.7,1626.87,12.0,28.0,7.0,3.0,2023.0,2.0,0.0,0.0,0.0,21.0,25.0,8.0,18.0,22.714285714285715,21.0,4.270608298368636,32.0,19.0,22.714285714285715,4.182389937106918,25.406530375363715,0.0,77.46999999999998,318.84,-0.0,2023-07-12
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,109.0,24.77,0.0,0.0,14.5,1.8,0.0,8.0,0.9,11.0,302.94,13.0,28.0,7.0,3.0,2023.0,3.0,0.0,0.0,0.0,21.0,21.0,16.0,19.0,22.857142857142858,22.0,4.220133150686553,32.0,19.0,22.857142857142858,4.76875,19.694959471180038,0.0,13.77,179.17,-0.05525845053047126,2023-07-13
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,77.0,98.19,0.0,0.0,29.7,6.3,0.0,10.0,0.89,57.54,1219.5,14.0,28.0,7.0,3.0,2023.0,4.0,0.0,0.0,0.0,22.0,32.0,18.0,21.0,22.571428571428573,22.0,3.5050983275386325,30.0,19.0,22.571428571428573,3.411392405063291,18.288755327483795,0.0,40.65,24.77,0.12268145910205294,2023-07-14
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,89.0,370.09,1.0,0.0,20.3,0.0,0.21,7.0,0.97,149.07,4155.73,15.0,28.0,7.0,3.0,2023.0,5.0,1.0,0.0,0.0,30.0,23.0,19.0,19.0,23.428571428571427,22.0,4.276179870598758,30.0,19.0,23.428571428571427,3.798780487804878,18.667619023324715,0.21,221.01999999999998,98.19,-0.012037513791835234,2023-07-15
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,106.0,434.4,0.0,0.0,17.7,4.0,0.0,7.0,0.89,175.13,5185.4,16.0,28.0,7.0,3.0,2023.0,6.0,1.0,0.0,0.0,29.0,19.0,26.0,21.0,23.571428571428573,22.0,4.117326918327067,30.0,20.0,23.571428571428573,4.496969696969697,17.974148102204857,0.0,259.27,370.09,-1.785966680786492,2023-07-16
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,109.0,209.61,0.0,0.0,21.4,10.3,0.0,4.0,0.72,120.33,2053.44,17.0,29.0,7.0,3.0,2023.0,0.0,0.0,0.0,0.0,20.0,22.0,22.0,16.0,23.714285714285715,22.0,4.070801956792822,30.0,20.0,23.714285714285715,4.596385542168674,13.433646457416312,0.0,89.28000000000002,434.4,-0.28987054584278665,2023-07-17
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,115.0,17.47,0.0,0.0,16.7,11.1,0.0,12.0,0.77,12.52,84.15,18.0,29.0,7.0,3.0,2023.0,1.0,0.0,0.0,0.0,23.0,21.0,30.0,22.0,23.142857142857142,22.0,4.740906081772791,30.0,17.0,23.142857142857142,4.969135802469136,27.09791768489112,0.0,4.949999999999999,209.61,0.2845886830707681,2023-07-18
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,80.0,431.27,0.0,0.0,37.9,0.0,0.0,3.0,0.71,182.43,2737.24,19.0,29.0,7.0,3.0,2023.0,2.0,0.0,0.0,0.0,17.0,21.0,25.0,23.0,21.714285714285715,22.0,6.626066850308849,30.0,11.0,21.714285714285715,3.6842105263157894,18.936529324486635,0.0,248.83999999999997,17.47,-0.014900634009041028,2023-07-19
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,72.0,276.4,0.0,0.0,20.2,3.2,0.0,5.0,0.94,212.7,1146.6,20.0,29.0,7.0,3.0,2023.0,3.0,0.0,0.0,0.0,11.0,22.0,21.0,27.0,21.142857142857142,20.0,6.768273325562717,30.0,11.0,21.142857142857142,3.4054054054054057,24.971626756323722,0.0,63.69999999999999,431.27,-1.77209624494444,2023-07-20
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,117.0,136.25,0.0,0.0,32.8,0.0,0.0,9.0,0.78,62.69,1544.76,21.0,29.0,7.0,3.0,2023.0,4.0,0.0,0.0,0.0,18.0,30.0,32.0,24.0,19.857142857142858,20.0,5.550632739564377,29.0,11.0,19.857142857142858,5.892086330935252,27.475632060843665,0.0,73.56,276.4,-0.328695445356166,2023-07-21
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,95.0,359.66,0.0,0.0,23.4,2.6,0.0,2.0,0.88,232.36,3564.4,22.0,29.0,7.0,3.0,2023.0,5.0,1.0,0.0,0.0,21.0,29.0,23.0,22.0,19.714285714285715,20.0,5.28249580262607,28.0,11.0,19.714285714285715,4.818840579710145,12.326452391967017,0.0,127.30000000000001,136.25,0.20328842337704964,2023-07-22
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,83.0,271.17,0.0,0.0,17.5,6.4,0.0,1.0,0.98,170.68,2411.76,23.0,29.0,7.0,3.0,2023.0,6.0,1.0,0.0,0.0,28.0,20.0,19.0,20.0,20.285714285714285,21.0,5.5291435658181864,28.0,11.0,20.285714285714285,4.091549295774648,9.123086883600006,0.0,100.49000000000001,359.66,0.5806305797265228,2023-07-23
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,76.0,469.77,0.0,0.0,-0.4,5.6,0.0,3.0,0.86,203.02,4801.5,24.0,30.0,7.0,3.0,2023.0,0.0,0.0,0.0,0.0,24.0,23.0,22.0,31.0,19.571428571428573,18.0,5.44233843297601,28.0,11.0,19.571428571428573,3.8832116788321165,15.553571018533738,0.0,266.75,271.17,-0.3413519637462236,2023-07-24
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,115.0,111.62,0.0,0.0,29.2,0.0,0.0,2.0,0.88,62.9,1071.84,25.0,30.0,7.0,3.0,2023.0,1.0,0.0,0.0,0.0,18.0,17.0,21.0,19.0,20.285714285714285,21.0,5.376314900074399,28.0,11.0,20.285714285714285,5.669014084507043,12.545374788001714,0.0,48.720000000000006,469.77,-0.291479361533808,2023-07-25
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,119.0,355.78,0.0,0.0,2.3,0.0,0.0,8.0,0.71,266.4,1608.84,26.0,30.0,7.0,3.0,2023.0,2.0,0.0,0.0,0.0,22.0,11.0,21.0,13.0,21.285714285714285,21.0,3.7733400639347665,28.0,18.0,21.285714285714285,5.590604026845638,17.60981868974562,0.0,89.38,111.62,-0.08311986178958658,2023-07-26
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,133.0,153.73,0.0,0.0,15.1,5.2,0.0,7.0,0.89,114.78,895.85,27.0,30.0,7.0,3.0,2023.0,3.0,0.0,0.0,0.0,18.0,18.0,22.0,19.0,22.0,22.0,3.5118845842842354,28.0,18.0,22.0,6.045454545454546,15.331095851242942,0.0,38.94999999999999,355.78,-0.4891253540102835,2023-07-27
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,118.0,88.85,0.0,0.0,17.9,4.4,0.0,5.0,0.92,44.32,935.13,28.0,30.0,7.0,3.0,2023.0,4.0,0.0,0.0,0.0,23.0,21.0,30.0,8.0,22.0,22.0,3.5118845842842354,28.0,18.0,22.0,5.363636363636363,12.95714088832868,0.0,44.529999999999994,153.73,0.20603924301720902,2023-07-28
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,80.0,12.47,0.0,1.0,5.3,0.0,0.0,5.0,0.77,7.38,147.61,29.0,30.0,7.0,3.0,2023.0,5.0,1.0,0.0,0.0,21.0,28.0,29.0,16.0,22.142857142857142,22.0,3.8047589248453555,29.0,18.0,22.142857142857142,3.6129032258064515,14.037704330022827,0.0,5.090000000000001,88.85,-0.443147670170451,2023-07-29
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,94.0,52.58,0.0,0.0,16.7,8.1,0.0,5.0,0.74,21.48,559.8,30.0,30.0,7.0,3.0,2023.0,6.0,1.0,0.0,0.0,29.0,24.0,20.0,18.0,21.285714285714285,21.0,3.9880774697543044,29.0,18.0,21.285714285714285,4.416107382550336,14.714060331144877,0.0,31.099999999999998,12.47,-0.11792570431313887,2023-07-30
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,102.0,30.55,1.0,0.0,5.3,1.6,0.06,9.0,0.91,21.02,215.52,31.0,31.0,7.0,3.0,2023.0,0.0,0.0,0.0,0.0,18.0,18.0,23.0,19.0,22.714285714285715,22.0,4.386125310350252,29.0,18.0,22.714285714285715,4.4905660377358485,21.711320286233747,0.06,9.530000000000001,52.58,-1.3259696373631917,2023-07-31
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,110.0,174.31,0.0,0.0,31.1,0.0,0.0,5.0,0.93,112.01,1432.9,1.0,31.0,8.0,3.0,2023.0,1.0,0.0,0.0,0.0,28.0,22.0,17.0,26.0,22.857142857142858,23.0,4.375255094603855,29.0,18.0,22.857142857142858,4.8125,16.142556887220213,0.0,62.3,30.55,-0.03794767072104301,2023-08-01
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,121.0,211.3,1.0,0.0,22.6,0.0,0.12,11.0,0.76,114.09,1508.93,2.0,31.0,8.0,3.0,2023.0,2.0,0.0,0.0,0.0,23.0,18.0,11.0,22.0,23.285714285714285,23.0,3.946064947695156,29.0,18.0,23.285714285714285,5.196319018404909,21.594567769299093,0.12,97.21000000000001,174.31,-0.4097699730832069,2023-08-02
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,140.0,125.79,0.0,0.0,10.7,1.7,0.0,1.0,0.72,84.86,613.95,3.0,31.0,8.0,3.0,2023.0,3.0,0.0,0.0,0.0,21.0,23.0,18.0,30.0,22.142857142857142,21.0,5.047394424471936,29.0,15.0,22.142857142857142,6.32258064516129,8.328200800378694,0.0,40.93000000000001,211.3,0.7060160048114673,2023-08-03
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,129.0,356.31,0.0,0.0,22.4,1.8,0.0,8.0,0.79,172.1,3684.2,4.0,31.0,8.0,3.0,2023.0,4.0,0.0,0.0,0.0,15.0,21.0,21.0,25.0,22.0,21.0,5.099019513592778,29.0,15.0,22.0,5.863636363636363,23.796638418062297,0.0,184.21,125.79,0.1818931112267916,2023-08-04
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,94.0,403.58,0.0,0.0,5.4,9.7,0.0,7.0,0.95,310.29,2612.12,5.0,31.0,8.0,3.0,2023.0,5.0,1.0,0.0,0.0,20.0,29.0,28.0,21.0,21.857142857142858,21.0,4.87950036474266,28.0,15.0,21.857142857142858,4.300653594771242,21.301408404140766,0.0,93.28999999999996,356.31,3.0151047175798618,2023-08-05
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,114.0,186.13,0.0,0.0,32.1,1.3,0.0,9.0,0.93,147.92,725.99,6.0,31.0,8.0,3.0,2023.0,6.0,1.0,0.0,0.0,28.0,18.0,24.0,32.0,22.0,21.0,4.760952285695226,28.0,15.0,22.0,5.181818181818182,23.566713814191367,0.0,38.21000000000001,403.58,0.5965607857307099,2023-08-06
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,136.0,489.33,1.0,0.0,10.6,0.0,0.15,7.0,0.74,224.25,5750.41,7.0,32.0,8.0,3.0,2023.0,0.0,0.0,0.0,0.0,19.0,28.0,18.0,23.0,22.285714285714285,21.0,5.2190128605029455,30.0,15.0,22.285714285714285,6.102564102564103,22.783546694928734,0.15,265.08,186.13,0.3554072351062353,2023-08-07
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.0,69.0,423.27,0.0,0.0,7.3,0.7,0.0,6.0,0.92,288.69,3499.08,8.0,32.0,8.0,3.0,2023.0,1.0,0.0,0.0,0.0,30.0,23.0,22.0,19.0,22.714285714285715,21.0,5.407226205560028,30.0,15.0,22.714285714285715,3.0377358490566038,21.85415946025569,0.0,134.57999999999998,489.33,0.9876475930971842,2023-08-08
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,111.0,467.65,1.0,0.0,19.3,0.0,0.17,11.0,0.77,365.86,490.37,9.0,32.0,8.0,3.0,2023.0,2.0,0.0,0.0,0.0,26.0,21.0,18.0,22.0,22.857142857142858,22.0,5.367450401216919,30.0,15.0,22.857142857142858,4.85625,29.373001451770463,0.17,101.78999999999996,423.27,-1.4672929594065243,2023-08-09
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0,100.0,395.35,0.0,0.0,17.3,1.8,0.0,10.0,0.94,293.37,2549.5,10.0,32.0,8.0,3.0,2023.0,3.0,0.0,0.0,0.0,22.0,15.0,23.0,21.0,24.285714285714285,25.0,4.1115400891590035,30.0,19.0,24.285714285714285,4.11764705882353,21.45302176517647,0.0,101.98000000000002,467.65,-0.8820256506978504,2023-08-10
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,91.0,275.17,0.0,0.0,37.6,0.0,0.0,5.0,0.78,121.55,2150.68,11.0,32.0,8.0,3.0,2023.0,4.0,0.0,0.0,0.0,25.0,20.0,21.0,21.0,23.428571428571427,25.0,5.5334480768366685,30.0,14.0,23.428571428571427,3.8841463414634148,20.415723982124245,0.0,153.62,395.35,1.4474454984190381,2023-08-11
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,61.0,383.39,0.0,0.0,33.2,0.0,0.0,11.0,0.73,306.08,1159.65,12.0,32.0,8.0,3.0,2023.0,5.0,1.0,0.0,0.0,14.0,28.0,29.0,22.0,21.571428571428573,22.0,5.912053869204925,30.0,14.0,21.571428571428573,2.827814569536424,32.353306300460666,0.0,77.31,275.17,0.18162077250046207,2023-08-12
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.5,118.0,144.17,0.0,0.0,1.4,0.0,0.0,8.0,0.82,93.63,1314.04,13.0,32.0,8.0,3.0,2023.0,6.0,1.0,0.0,0.0,15.0,19.0,18.0,30.0,23.928571428571427,25.0,7.7267315827832865,35.5,14.0,23.928571428571427,4.93134328358209,36.059920370722566,0.0,50.53999999999999,383.39,-2.1903115681520497,2023-08-13
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,94.0,252.89,0.0,0.0,26.8,0.0,0.0,6.0,0.84,149.86,1442.42,14.0,33.0,8.0,3.0,2023.0,0.0,0.0,0.0,0.0,35.5,30.0,28.0,29.0,21.642857142857142,22.0,7.993300766445431,35.5,14.0,21.642857142857142,4.343234323432343,32.306188593341844,0.0,103.02999999999997,144.17,-0.8031109763807273,2023-08-14
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,86.0,98.98,0.0,0.0,16.7,0.0,0.0,8.0,0.8,77.37,345.76,15.0,33.0,8.0,3.0,2023.0,1.0,0.0,0.0,0.0,14.0,26.0,23.0,20.0,20.214285714285715,16.0,7.978393441336546,35.5,14.0,20.214285714285715,4.254416961130742,37.23440229526609,0.0,21.61,252.89,-0.23472901602977625,2023-08-15
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,112.0,430.34,0.0,0.0,42.1,0.0,0.0,9.0,0.85,236.6,4262.28,16.0,33.0,8.0,3.0,2023.0,2.0,0.0,0.0,0.0,16.0,22.0,21.0,23.0,20.214285714285715,16.0,7.978393441336546,35.5,14.0,20.214285714285715,5.540636042402826,39.4930475346159,0.0,193.73999999999998,98.98,0.11201563254466443,2023-08-16
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,87.0,173.58,0.0,0.0,26.6,0.0,0.0,7.0,0.82,77.75,2108.26,17.0,33.0,8.0,3.0,2023.0,3.0,0.0,0.0,0.0,22.0,25.0,15.0,17.0,19.785714285714285,16.0,7.75595009684578,35.5,14.0,19.785714285714285,4.397111913357401,33.858519976514074,0.0,95.83000000000001,430.34,-0.0,2023-08-17
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,116.0,218.8,0.0,0.0,20.7,6.5,0.0,13.0,0.94,132.39,1468.97,18.0,33.0,8.0,3.0,2023.0,4.0,0.0,0.0,0.0,22.0,14.0,20.0,11.0,20.214285714285715,17.0,7.460211920901578,35.5,14.0,20.214285714285715,5.738515901060071,44.38199140095326,0.0,86.41000000000003,173.58,-0.8724015922158337,2023-08-18
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.0,57.0,385.14,0.0,0.0,6.3,7.0,0.0,13.0,0.7,168.8,6706.54,19.0,33.0,8.0,3.0,2023.0,5.0,1.0,0.0,0.0,17.0,15.0,28.0,18.0,22.5,22.0,8.02599941855633,35.5,14.0,22.5,2.533333333333333,47.74795152674086,0.0,216.33999999999997,218.8,1.0832525868349026,2023-08-19
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.5,108.0,130.09,0.0,1.0,30.2,0.0,0.0,8.0,0.91,102.58,990.36,20.0,33.0,8.0,3.0,2023.0,6.0,1.0,0.0,0.0,31.0,35.5,19.0,21.0,22.5,22.0,8.02599941855633,35.5,14.0,22.5,4.8,37.45657485675909,0.0,27.510000000000005,385.14,-0.2192018010383796,2023-08-20
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,99.0,399.62,0.0,0.0,22.0,4.2,0.0,3.0,0.79,217.03,3286.62,21.0,34.0,8.0,3.0,2023.0,0.0,0.0,0.0,0.0,35.5,14.0,30.0,28.0,23.071428571428573,22.0,7.441038074022161,35.5,16.0,23.071428571428573,4.291021671826625,21.265622408680393,0.0,182.59,130.09,-0.2379285171945113,2023-08-21
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,92.0,315.64,0.0,0.0,-0.8,0.0,0.0,9.0,0.74,179.21,2182.88,22.0,34.0,8.0,3.0,2023.0,1.0,0.0,0.0,0.0,18.0,16.0,26.0,24.0,23.071428571428573,22.0,7.441038074022161,35.5,16.0,23.071428571428573,3.9876160990712073,36.83313846640969,0.0,136.42999999999998,399.62,0.5287237702098382,2023-08-22
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,105.0,326.8,0.0,0.0,6.6,0.0,0.0,2.0,0.98,134.46,2885.1,23.0,34.0,8.0,3.0,2023.0,2.0,0.0,0.0,0.0,16.0,22.0,22.0,18.0,22.071428571428573,18.0,8.05413233185596,35.5,15.0,22.071428571428573,4.757281553398058,18.793934241816263,0.0,192.34,315.64,-1.7676971326164834,2023-08-23
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,85.0,348.53,1.0,0.0,22.5,4.6,0.29,6.0,0.79,159.06,2917.08,24.0,34.0,8.0,3.0,2023.0,3.0,0.0,0.0,0.0,15.0,22.0,25.0,22.0,23.642857142857142,18.0,9.049467229779712,35.5,15.0,23.642857142857142,3.595166163141994,36.574852309046534,0.29,189.46999999999997,326.8,18.0469397146802,2023-08-24
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,79.0,467.67,0.0,0.0,37.6,0.5,0.0,8.0,0.91,356.8,2217.4,25.0,34.0,8.0,3.0,2023.0,4.0,0.0,0.0,0.0,33.0,17.0,14.0,18.0,24.071428571428573,20.0,8.74846925385887,35.5,15.0,24.071428571428573,3.2818991097922847,40.82827276707711,0.0,110.87,348.53,-1.1524231741623039,2023-08-25
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,111.0,415.53,0.0,0.0,20.2,5.4,0.0,8.0,0.85,283.74,3162.96,26.0,34.0,8.0,3.0,2023.0,5.0,1.0,0.0,0.0,20.0,31.0,15.0,23.0,23.071428571428573,20.0,8.207864985429977,35.5,15.0,23.071428571428573,4.811145510835913,38.30532413572366,0.0,131.78999999999996,467.67,-1.7939010356731862,2023-08-26
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,123.0,181.03,0.0,0.0,35.6,7.0,0.0,1.0,0.93,132.59,629.72,27.0,34.0,8.0,3.0,2023.0,6.0,1.0,0.0,0.0,24.0,35.5,35.5,21.0,19.857142857142858,18.0,6.817344825970786,33.0,13.0,19.857142857142858,6.194244604316546,11.248618962851797,0.0,48.44,415.53,0.8121588486140726,2023-08-27
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,116.0,43.74,0.0,0.0,24.4,2.6,0.0,5.0,0.84,20.87,640.36,28.0,35.0,8.0,3.0,2023.0,0.0,0.0,0.0,0.0,13.0,18.0,14.0,29.0,21.285714285714285,20.0,7.387247699341655,33.0,13.0,21.285714285714285,5.449664429530202,27.255340236888834,0.0,22.87,181.03,-1.521456546221642,2023-08-28
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,125.0,404.97,0.0,1.0,14.8,3.4,0.0,11.0,0.71,281.51,2222.28,29.0,35.0,8.0,3.0,2023.0,1.0,0.0,0.0,0.0,28.0,16.0,16.0,18.0,21.571428571428573,20.0,7.184639700016111,33.0,13.0,21.571428571428573,5.7947019867549665,39.31744432909427,0.0,123.46000000000004,43.74,-0.04324510304080107,2023-08-29
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.0,86.0,170.37,0.0,0.0,14.8,0.0,0.0,2.0,0.75,95.76,1566.81,30.0,35.0,8.0,3.0,2023.0,2.0,0.0,0.0,0.0,18.0,15.0,22.0,28.0,22.428571428571427,21.0,6.604471789556489,33.0,13.0,22.428571428571427,3.834394904458599,15.411220402217133,0.0,74.61,404.97,-0.28770247229326507,2023-08-30
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,87.0,335.05,0.0,0.0,6.3,6.9,0.0,2.0,0.9,174.42,3212.6,31.0,35.0,8.0,3.0,2023.0,3.0,0.0,0.0,0.0,21.0,33.0,22.0,23.0,20.571428571428573,20.0,4.68533680244879,28.0,13.0,20.571428571428573,4.229166666666666,10.933010303009635,0.0,160.63000000000002,170.37,-0.04926437419757798,2023-08-31
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,64.0,466.47,0.0,0.0,19.0,9.4,0.0,7.0,1.0,321.93,3468.96,1.0,35.0,9.0,3.0,2023.0,4.0,0.0,0.0,0.0,20.0,20.0,17.0,21.0,21.142857142857142,21.0,4.8452234702014,28.0,13.0,21.142857142857142,3.027027027027027,21.15177297533236,0.0,144.54000000000002,335.05,0.5098919494749657,2023-09-01
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,120.0,21.11,0.0,0.0,20.3,3.5,0.0,5.0,0.81,11.57,333.9,2.0,35.0,9.0,3.0,2023.0,5.0,1.0,0.0,0.0,24.0,24.0,31.0,15.0,22.714285714285715,21.0,7.158079018709913,35.0,13.0,22.714285714285715,5.283018867924528,26.409819602348083,0.0,9.54,466.47,-0.4800582674690138,2023-09-02
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,87.0,443.53,0.0,0.0,27.8,1.2,0.0,12.0,0.99,192.38,4771.85,3.0,35.0,9.0,3.0,2023.0,6.0,1.0,0.0,0.0,35.0,13.0,35.5,20.0,23.571428571428573,21.0,6.078847008469671,35.0,18.0,23.571428571428573,3.6909090909090905,34.74527717135491,0.0,251.14999999999998,21.11,-0.022845238658883847,2023-09-03
